2023-12-03 20:25:40,698 - INFO - === Script execution START (FLS Classification) at: 2023-12-03 20:25:40.698066 ===
2023-12-06 00:00:25,441 - INFO - FinBERT-FLS classification completed for document 656edbd49e6ba559ce0813e1. Label: Not FLS, Score: 0.9722699522972107
2023-12-06 00:00:25,684 - INFO - FinBERT-FLS classification completed for document 656edbd49e6ba559ce0813e2. Label: Specific FLS, Score: 0.5654818415641785
2023-12-06 00:00:26,175 - INFO - FinBERT-FLS classification completed for document 656edc269e6ba559ce0813ee. Label: Not FLS, Score: 0.9027243852615356
2023-12-06 00:00:26,581 - INFO - FinBERT-FLS classification completed for document 656edc269e6ba559ce0813ef. Label: Not FLS, Score: 0.9071251153945923
2023-12-06 00:00:26,811 - INFO - FinBERT-FLS classification completed for document 656edc269e6ba559ce0813f0. Label: Not FLS, Score: 0.9644076824188232
2023-12-06 00:00:26,986 - INFO - FinBERT-FLS classification completed for document 656edc269e6ba559ce0813f1. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:00:27,375 - INFO - FinBERT-FLS classification completed for document 656edc279e6ba559ce0813f2. Label: Not FLS, Score: 0.9830480813980103
2023-12-06 00:00:27,675 - INFO - FinBERT-FLS classification completed for document 656edc279e6ba559ce0813f3. Label: Not FLS, Score: 0.9742050766944885
2023-12-06 00:00:27,975 - INFO - FinBERT-FLS classification completed for document 656edc279e6ba559ce0813f4. Label: Not FLS, Score: 0.8100195527076721
2023-12-06 00:00:28,355 - INFO - FinBERT-FLS classification completed for document 656edc279e6ba559ce0813f5. Label: Specific FLS, Score: 0.5794268250465393
2023-12-06 00:00:28,675 - INFO - FinBERT-FLS classification completed for document 656edc849e6ba559ce081401. Label: Not FLS, Score: 0.9728749990463257
2023-12-06 00:00:29,040 - INFO - FinBERT-FLS classification completed for document 656edc859e6ba559ce081402. Label: Not FLS, Score: 0.975059449672699
2023-12-06 00:00:29,517 - INFO - FinBERT-FLS classification completed for document 656edc859e6ba559ce081403. Label: Not FLS, Score: 0.846635103225708
2023-12-06 00:00:29,702 - INFO - FinBERT-FLS classification completed for document 656edc859e6ba559ce081404. Label: Not FLS, Score: 0.9744000434875488
2023-12-06 00:00:29,873 - INFO - FinBERT-FLS classification completed for document 656edc859e6ba559ce081405. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:00:30,104 - INFO - FinBERT-FLS classification completed for document 656edc859e6ba559ce081406. Label: Specific FLS, Score: 0.6599749326705933
2023-12-06 00:00:30,677 - INFO - FinBERT-FLS classification completed for document 656edcdb9e6ba559ce081412. Label: Not FLS, Score: 0.6514958143234253
2023-12-06 00:00:30,950 - INFO - FinBERT-FLS classification completed for document 656edcdc9e6ba559ce081413. Label: Not FLS, Score: 0.9728359580039978
2023-12-06 00:00:31,224 - INFO - FinBERT-FLS classification completed for document 656edcdc9e6ba559ce081414. Label: Not FLS, Score: 0.9725922346115112
2023-12-06 00:00:31,587 - INFO - FinBERT-FLS classification completed for document 656edcdc9e6ba559ce081415. Label: Not FLS, Score: 0.9720197319984436
2023-12-06 00:00:31,911 - INFO - FinBERT-FLS classification completed for document 656edcdd9e6ba559ce081416. Label: Not FLS, Score: 0.96934974193573
2023-12-06 00:00:32,167 - INFO - FinBERT-FLS classification completed for document 656edcdd9e6ba559ce081417. Label: Not FLS, Score: 0.9763934016227722
2023-12-06 00:00:32,332 - INFO - FinBERT-FLS classification completed for document 656edcdd9e6ba559ce081418. Label: Specific FLS, Score: 0.7472777366638184
2023-12-06 00:00:32,733 - INFO - FinBERT-FLS classification completed for document 656edcdd9e6ba559ce081419. Label: Not FLS, Score: 0.9085206985473633
2023-12-06 00:00:32,999 - INFO - FinBERT-FLS classification completed for document 656edcde9e6ba559ce08141a. Label: Not FLS, Score: 0.9765680432319641
2023-12-06 00:00:33,272 - INFO - FinBERT-FLS classification completed for document 656edcde9e6ba559ce08141b. Label: Not FLS, Score: 0.9661327600479126
2023-12-06 00:00:33,778 - INFO - FinBERT-FLS classification completed for document 656edd2c9e6ba559ce081427. Label: Not FLS, Score: 0.9778147339820862
2023-12-06 00:00:34,036 - INFO - FinBERT-FLS classification completed for document 656edd2d9e6ba559ce081428. Label: Not FLS, Score: 0.9152233004570007
2023-12-06 00:00:34,286 - INFO - FinBERT-FLS classification completed for document 656edd2d9e6ba559ce081429. Label: Specific FLS, Score: 0.8466267585754395
2023-12-06 00:00:34,457 - INFO - FinBERT-FLS classification completed for document 656edd2d9e6ba559ce08142a. Label: Not FLS, Score: 0.9744000434875488
2023-12-06 00:00:34,851 - INFO - FinBERT-FLS classification completed for document 656edd2e9e6ba559ce08142b. Label: Not FLS, Score: 0.9718062281608582
2023-12-06 00:00:35,018 - INFO - FinBERT-FLS classification completed for document 656edd2e9e6ba559ce08142c. Label: Not FLS, Score: 0.9744000434875488
2023-12-06 00:00:35,271 - INFO - FinBERT-FLS classification completed for document 656edd2e9e6ba559ce08142d. Label: Not FLS, Score: 0.9843563437461853
2023-12-06 00:00:35,730 - INFO - FinBERT-FLS classification completed for document 656edd2e9e6ba559ce08142e. Label: Not FLS, Score: 0.4784441888332367
2023-12-06 00:00:36,394 - INFO - FinBERT-FLS classification completed for document 656edd2f9e6ba559ce08142f. Label: Not FLS, Score: 0.8402463793754578
2023-12-06 00:00:36,934 - INFO - FinBERT-FLS classification completed for document 656edd749e6ba559ce08143b. Label: Specific FLS, Score: 0.8945387005805969
2023-12-06 00:00:37,108 - INFO - FinBERT-FLS classification completed for document 656edd759e6ba559ce08143c. Label: Not FLS, Score: 0.7057696580886841
2023-12-06 00:00:37,536 - INFO - FinBERT-FLS classification completed for document 656edd759e6ba559ce08143d. Label: Not FLS, Score: 0.7508592009544373
2023-12-06 00:00:38,027 - INFO - FinBERT-FLS classification completed for document 656edd759e6ba559ce08143e. Label: Not FLS, Score: 0.9358542561531067
2023-12-06 00:00:38,190 - INFO - FinBERT-FLS classification completed for document 656edd769e6ba559ce08143f. Label: Not FLS, Score: 0.9744000434875488
2023-12-06 00:00:38,439 - INFO - FinBERT-FLS classification completed for document 656edd769e6ba559ce081440. Label: Not FLS, Score: 0.9084282517433167
2023-12-06 00:00:38,742 - INFO - FinBERT-FLS classification completed for document 656edd769e6ba559ce081441. Label: Not FLS, Score: 0.9773354530334473
2023-12-06 00:00:39,132 - INFO - FinBERT-FLS classification completed for document 656edd779e6ba559ce081442. Label: Not FLS, Score: 0.9266127943992615
2023-12-06 00:00:39,439 - INFO - FinBERT-FLS classification completed for document 656edd779e6ba559ce081443. Label: Not FLS, Score: 0.9339600801467896
2023-12-06 00:00:40,200 - INFO - FinBERT-FLS classification completed for document 656eddbc9e6ba559ce08144f. Label: Specific FLS, Score: 0.9031962752342224
2023-12-06 00:00:40,455 - INFO - FinBERT-FLS classification completed for document 656eddbc9e6ba559ce081450. Label: Specific FLS, Score: 0.925891637802124
2023-12-06 00:00:40,688 - INFO - FinBERT-FLS classification completed for document 656eddbc9e6ba559ce081451. Label: Specific FLS, Score: 0.933186948299408
2023-12-06 00:00:41,411 - INFO - FinBERT-FLS classification completed for document 656eddbc9e6ba559ce081452. Label: Specific FLS, Score: 0.9142493605613708
2023-12-06 00:00:41,709 - INFO - FinBERT-FLS classification completed for document 656eddbd9e6ba559ce081453. Label: Not FLS, Score: 0.984329104423523
2023-12-06 00:00:41,973 - INFO - FinBERT-FLS classification completed for document 656eddbd9e6ba559ce081454. Label: Specific FLS, Score: 0.7591167092323303
2023-12-06 00:00:42,375 - INFO - FinBERT-FLS classification completed for document 656eddbd9e6ba559ce081455. Label: Specific FLS, Score: 0.8758293986320496
2023-12-06 00:00:42,646 - INFO - FinBERT-FLS classification completed for document 656eddbd9e6ba559ce081456. Label: Specific FLS, Score: 0.8811509609222412
2023-12-06 00:00:42,972 - INFO - FinBERT-FLS classification completed for document 656ede119e6ba559ce081462. Label: Specific FLS, Score: 0.9011640548706055
2023-12-06 00:00:43,309 - INFO - FinBERT-FLS classification completed for document 656ede119e6ba559ce081463. Label: Not FLS, Score: 0.9526788592338562
2023-12-06 00:00:43,674 - INFO - FinBERT-FLS classification completed for document 656ede129e6ba559ce081464. Label: Not FLS, Score: 0.7276639938354492
2023-12-06 00:00:44,018 - INFO - FinBERT-FLS classification completed for document 656ede129e6ba559ce081465. Label: Not FLS, Score: 0.79364013671875
2023-12-06 00:00:44,301 - INFO - FinBERT-FLS classification completed for document 656ede129e6ba559ce081466. Label: Specific FLS, Score: 0.9121473431587219
2023-12-06 00:00:44,777 - INFO - FinBERT-FLS classification completed for document 656ede129e6ba559ce081467. Label: Not FLS, Score: 0.8883306980133057
2023-12-06 00:00:45,312 - INFO - FinBERT-FLS classification completed for document 656ede139e6ba559ce081468. Label: Not FLS, Score: 0.9737467169761658
2023-12-06 00:00:45,899 - INFO - FinBERT-FLS classification completed for document 656ede139e6ba559ce081469. Label: Not FLS, Score: 0.980498731136322
2023-12-06 00:00:46,218 - INFO - FinBERT-FLS classification completed for document 656ede139e6ba559ce08146a. Label: Not FLS, Score: 0.9831002950668335
2023-12-06 00:00:46,445 - INFO - FinBERT-FLS classification completed for document 656ede609e6ba559ce081476. Label: Not FLS, Score: 0.4826229214668274
2023-12-06 00:00:47,100 - INFO - FinBERT-FLS classification completed for document 656ede619e6ba559ce081477. Label: Not FLS, Score: 0.45022082328796387
2023-12-06 00:00:47,494 - INFO - FinBERT-FLS classification completed for document 656ede619e6ba559ce081478. Label: Not FLS, Score: 0.5510004162788391
2023-12-06 00:00:47,734 - INFO - FinBERT-FLS classification completed for document 656ede619e6ba559ce081479. Label: Not FLS, Score: 0.6696279644966125
2023-12-06 00:00:48,080 - INFO - FinBERT-FLS classification completed for document 656ede619e6ba559ce08147a. Label: Specific FLS, Score: 0.8849118947982788
2023-12-06 00:00:48,343 - INFO - FinBERT-FLS classification completed for document 656ede629e6ba559ce08147b. Label: Not FLS, Score: 0.9692105054855347
2023-12-06 00:00:48,669 - INFO - FinBERT-FLS classification completed for document 656ede629e6ba559ce08147c. Label: Not FLS, Score: 0.9766148924827576
2023-12-06 00:00:49,046 - INFO - FinBERT-FLS classification completed for document 656edea79e6ba559ce081488. Label: Not FLS, Score: 0.9791994690895081
2023-12-06 00:00:49,257 - INFO - FinBERT-FLS classification completed for document 656edea89e6ba559ce081489. Label: Not FLS, Score: 0.9775452613830566
2023-12-06 00:00:49,539 - INFO - FinBERT-FLS classification completed for document 656edea89e6ba559ce08148a. Label: Specific FLS, Score: 0.7561461925506592
2023-12-06 00:00:49,776 - INFO - FinBERT-FLS classification completed for document 656edea89e6ba559ce08148b. Label: Not FLS, Score: 0.9768415093421936
2023-12-06 00:00:50,053 - INFO - FinBERT-FLS classification completed for document 656edea89e6ba559ce08148c. Label: Not FLS, Score: 0.9831559658050537
2023-12-06 00:00:50,338 - INFO - FinBERT-FLS classification completed for document 656edee89e6ba559ce081498. Label: Not FLS, Score: 0.9790666699409485
2023-12-06 00:00:50,579 - INFO - FinBERT-FLS classification completed for document 656edee89e6ba559ce081499. Label: Not FLS, Score: 0.9810429811477661
2023-12-06 00:00:50,790 - INFO - FinBERT-FLS classification completed for document 656edee89e6ba559ce08149a. Label: Not FLS, Score: 0.9848056435585022
2023-12-06 00:00:51,285 - INFO - FinBERT-FLS classification completed for document 656edee89e6ba559ce08149b. Label: Not FLS, Score: 0.9706985354423523
2023-12-06 00:00:51,601 - INFO - FinBERT-FLS classification completed for document 656edee99e6ba559ce08149c. Label: Not FLS, Score: 0.9692851901054382
2023-12-06 00:00:51,920 - INFO - FinBERT-FLS classification completed for document 656edee99e6ba559ce08149d. Label: Not FLS, Score: 0.9744000434875488
2023-12-06 00:00:52,287 - INFO - FinBERT-FLS classification completed for document 656edee99e6ba559ce08149e. Label: Not FLS, Score: 0.9742471575737
2023-12-06 00:00:52,465 - INFO - FinBERT-FLS classification completed for document 656edee99e6ba559ce08149f. Label: Not FLS, Score: 0.9480383396148682
2023-12-06 00:00:52,688 - INFO - FinBERT-FLS classification completed for document 656edeea9e6ba559ce0814a0. Label: Specific FLS, Score: 0.900378942489624
2023-12-06 00:00:52,893 - INFO - FinBERT-FLS classification completed for document 656edf309e6ba559ce0814ac. Label: Not FLS, Score: 0.5469672083854675
2023-12-06 00:00:53,095 - INFO - FinBERT-FLS classification completed for document 656edf319e6ba559ce0814ad. Label: Not FLS, Score: 0.7898950576782227
2023-12-06 00:00:53,741 - INFO - FinBERT-FLS classification completed for document 656edf319e6ba559ce0814ae. Label: Specific FLS, Score: 0.8488667607307434
2023-12-06 00:00:54,018 - INFO - FinBERT-FLS classification completed for document 656edf329e6ba559ce0814af. Label: Not FLS, Score: 0.8509165644645691
2023-12-06 00:00:54,283 - INFO - FinBERT-FLS classification completed for document 656edf329e6ba559ce0814b0. Label: Not FLS, Score: 0.9722256660461426
2023-12-06 00:00:54,630 - INFO - FinBERT-FLS classification completed for document 656edf329e6ba559ce0814b1. Label: Not FLS, Score: 0.9389653205871582
2023-12-06 00:00:54,855 - INFO - FinBERT-FLS classification completed for document 656edf329e6ba559ce0814b2. Label: Not FLS, Score: 0.9748995304107666
2023-12-06 00:00:55,078 - INFO - FinBERT-FLS classification completed for document 656edf339e6ba559ce0814b3. Label: Not FLS, Score: 0.9796286225318909
2023-12-06 00:00:55,355 - INFO - FinBERT-FLS classification completed for document 656edf339e6ba559ce0814b4. Label: Not FLS, Score: 0.9604323506355286
2023-12-06 00:00:55,962 - INFO - FinBERT-FLS classification completed for document 656edf7c9e6ba559ce0814c0. Label: Not FLS, Score: 0.9690260887145996
2023-12-06 00:00:56,242 - INFO - FinBERT-FLS classification completed for document 656edf7c9e6ba559ce0814c1. Label: Not FLS, Score: 0.9651368856430054
2023-12-06 00:00:56,947 - INFO - FinBERT-FLS classification completed for document 656edf7d9e6ba559ce0814c2. Label: Not FLS, Score: 0.9739387035369873
2023-12-06 00:00:57,174 - INFO - FinBERT-FLS classification completed for document 656edf7d9e6ba559ce0814c3. Label: Not FLS, Score: 0.8514211177825928
2023-12-06 00:00:57,621 - INFO - FinBERT-FLS classification completed for document 656edf7d9e6ba559ce0814c4. Label: Not FLS, Score: 0.9654544591903687
2023-12-06 00:00:57,836 - INFO - FinBERT-FLS classification completed for document 656edf7d9e6ba559ce0814c5. Label: Not FLS, Score: 0.9647324085235596
2023-12-06 00:00:58,117 - INFO - FinBERT-FLS classification completed for document 656edf7e9e6ba559ce0814c6. Label: Specific FLS, Score: 0.9186514616012573
2023-12-06 00:00:58,294 - INFO - FinBERT-FLS classification completed for document 656edf7e9e6ba559ce0814c7. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:00:58,810 - INFO - FinBERT-FLS classification completed for document 656edf7e9e6ba559ce0814c8. Label: Not FLS, Score: 0.7357586026191711
2023-12-06 00:00:59,099 - INFO - FinBERT-FLS classification completed for document 656edf7e9e6ba559ce0814c9. Label: Not FLS, Score: 0.9672209024429321
2023-12-06 00:00:59,366 - INFO - FinBERT-FLS classification completed for document 656edfc29e6ba559ce0814d5. Label: Specific FLS, Score: 0.8775622844696045
2023-12-06 00:00:59,666 - INFO - FinBERT-FLS classification completed for document 656edfc29e6ba559ce0814d6. Label: Non-specific FLS, Score: 0.4877016544342041
2023-12-06 00:01:00,199 - INFO - FinBERT-FLS classification completed for document 656edfc39e6ba559ce0814d7. Label: Not FLS, Score: 0.9417487382888794
2023-12-06 00:01:00,517 - INFO - FinBERT-FLS classification completed for document 656edfc39e6ba559ce0814d8. Label: Not FLS, Score: 0.9498662352561951
2023-12-06 00:01:00,791 - INFO - FinBERT-FLS classification completed for document 656edfc39e6ba559ce0814d9. Label: Not FLS, Score: 0.8070117831230164
2023-12-06 00:01:01,172 - INFO - FinBERT-FLS classification completed for document 656edfc39e6ba559ce0814da. Label: Not FLS, Score: 0.9668464064598083
2023-12-06 00:01:01,456 - INFO - FinBERT-FLS classification completed for document 656edfc49e6ba559ce0814db. Label: Specific FLS, Score: 0.8687134385108948
2023-12-06 00:01:01,769 - INFO - FinBERT-FLS classification completed for document 656edfc49e6ba559ce0814dc. Label: Not FLS, Score: 0.7113967537879944
2023-12-06 00:01:02,371 - INFO - FinBERT-FLS classification completed for document 656edfc49e6ba559ce0814dd. Label: Specific FLS, Score: 0.8288068771362305
2023-12-06 00:01:02,657 - INFO - FinBERT-FLS classification completed for document 656edfc49e6ba559ce0814de. Label: Not FLS, Score: 0.6794120073318481
2023-12-06 00:01:02,952 - INFO - FinBERT-FLS classification completed for document 656ee0099e6ba559ce0814ea. Label: Not FLS, Score: 0.8369089365005493
2023-12-06 00:01:03,388 - INFO - FinBERT-FLS classification completed for document 656ee0099e6ba559ce0814eb. Label: Not FLS, Score: 0.9840042591094971
2023-12-06 00:01:03,907 - INFO - FinBERT-FLS classification completed for document 656ee00a9e6ba559ce0814ec. Label: Not FLS, Score: 0.9789589047431946
2023-12-06 00:01:04,492 - INFO - FinBERT-FLS classification completed for document 656ee00a9e6ba559ce0814ed. Label: Not FLS, Score: 0.9016170501708984
2023-12-06 00:01:04,827 - INFO - FinBERT-FLS classification completed for document 656ee00a9e6ba559ce0814ee. Label: Not FLS, Score: 0.9761885404586792
2023-12-06 00:01:05,106 - INFO - FinBERT-FLS classification completed for document 656ee00b9e6ba559ce0814ef. Label: Not FLS, Score: 0.9692171216011047
2023-12-06 00:01:05,454 - INFO - FinBERT-FLS classification completed for document 656ee00b9e6ba559ce0814f0. Label: Not FLS, Score: 0.9528896808624268
2023-12-06 00:01:05,781 - INFO - FinBERT-FLS classification completed for document 656ee00b9e6ba559ce0814f1. Label: Not FLS, Score: 0.9599055647850037
2023-12-06 00:01:06,025 - INFO - FinBERT-FLS classification completed for document 656ee0719e6ba559ce0814fd. Label: Not FLS, Score: 0.8169354200363159
2023-12-06 00:01:06,346 - INFO - FinBERT-FLS classification completed for document 656ee0729e6ba559ce0814fe. Label: Specific FLS, Score: 0.8339821100234985
2023-12-06 00:01:07,049 - INFO - FinBERT-FLS classification completed for document 656ee0729e6ba559ce0814ff. Label: Not FLS, Score: 0.9215294718742371
2023-12-06 00:01:07,479 - INFO - FinBERT-FLS classification completed for document 656ee0729e6ba559ce081500. Label: Not FLS, Score: 0.956184983253479
2023-12-06 00:01:07,877 - INFO - FinBERT-FLS classification completed for document 656ee0739e6ba559ce081501. Label: Not FLS, Score: 0.8391731381416321
2023-12-06 00:01:08,137 - INFO - FinBERT-FLS classification completed for document 656ee0739e6ba559ce081502. Label: Not FLS, Score: 0.6930512189865112
2023-12-06 00:01:08,519 - INFO - FinBERT-FLS classification completed for document 656ee0739e6ba559ce081503. Label: Not FLS, Score: 0.96771639585495
2023-12-06 00:01:08,927 - INFO - FinBERT-FLS classification completed for document 656ee0739e6ba559ce081504. Label: Not FLS, Score: 0.9470447301864624
2023-12-06 00:01:09,181 - INFO - FinBERT-FLS classification completed for document 656ee0749e6ba559ce081505. Label: Not FLS, Score: 0.8421250581741333
2023-12-06 00:01:09,436 - INFO - FinBERT-FLS classification completed for document 656ee0749e6ba559ce081506. Label: Not FLS, Score: 0.8191641569137573
2023-12-06 00:01:09,727 - INFO - FinBERT-FLS classification completed for document 656ee0cd9e6ba559ce081512. Label: Specific FLS, Score: 0.7951950430870056
2023-12-06 00:01:10,182 - INFO - FinBERT-FLS classification completed for document 656ee0ce9e6ba559ce081513. Label: Not FLS, Score: 0.7939152717590332
2023-12-06 00:01:10,581 - INFO - FinBERT-FLS classification completed for document 656ee0ce9e6ba559ce081514. Label: Not FLS, Score: 0.9657585620880127
2023-12-06 00:01:10,801 - INFO - FinBERT-FLS classification completed for document 656ee0ce9e6ba559ce081515. Label: Specific FLS, Score: 0.6254265308380127
2023-12-06 00:01:11,325 - INFO - FinBERT-FLS classification completed for document 656ee0ce9e6ba559ce081516. Label: Specific FLS, Score: 0.9190744757652283
2023-12-06 00:01:11,585 - INFO - FinBERT-FLS classification completed for document 656ee0ce9e6ba559ce081517. Label: Not FLS, Score: 0.9784568548202515
2023-12-06 00:01:11,789 - INFO - FinBERT-FLS classification completed for document 656ee0cf9e6ba559ce081518. Label: Specific FLS, Score: 0.6721465587615967
2023-12-06 00:01:12,053 - INFO - FinBERT-FLS classification completed for document 656ee0cf9e6ba559ce081519. Label: Not FLS, Score: 0.9645974040031433
2023-12-06 00:01:12,414 - INFO - FinBERT-FLS classification completed for document 656ee0d09e6ba559ce08151a. Label: Not FLS, Score: 0.9707277417182922
2023-12-06 00:01:12,759 - INFO - FinBERT-FLS classification completed for document 656ee0d09e6ba559ce08151b. Label: Not FLS, Score: 0.9772570133209229
2023-12-06 00:01:13,060 - INFO - FinBERT-FLS classification completed for document 656ee1299e6ba559ce081527. Label: Not FLS, Score: 0.9707192182540894
2023-12-06 00:01:13,573 - INFO - FinBERT-FLS classification completed for document 656ee1299e6ba559ce081528. Label: Not FLS, Score: 0.4998786151409149
2023-12-06 00:01:13,785 - INFO - FinBERT-FLS classification completed for document 656ee1299e6ba559ce081529. Label: Not FLS, Score: 0.9484115242958069
2023-12-06 00:01:14,058 - INFO - FinBERT-FLS classification completed for document 656ee1299e6ba559ce08152a. Label: Not FLS, Score: 0.9651040434837341
2023-12-06 00:01:14,359 - INFO - FinBERT-FLS classification completed for document 656ee1299e6ba559ce08152b. Label: Not FLS, Score: 0.9022005200386047
2023-12-06 00:01:14,810 - INFO - FinBERT-FLS classification completed for document 656ee12a9e6ba559ce08152c. Label: Not FLS, Score: 0.9816474914550781
2023-12-06 00:01:15,166 - INFO - FinBERT-FLS classification completed for document 656ee12a9e6ba559ce08152d. Label: Specific FLS, Score: 0.7242967486381531
2023-12-06 00:01:15,649 - INFO - FinBERT-FLS classification completed for document 656ee12a9e6ba559ce08152e. Label: Not FLS, Score: 0.8385608196258545
2023-12-06 00:01:15,897 - INFO - FinBERT-FLS classification completed for document 656ee1899e6ba559ce08153a. Label: Not FLS, Score: 0.9592486023902893
2023-12-06 00:01:16,298 - INFO - FinBERT-FLS classification completed for document 656ee1899e6ba559ce08153b. Label: Not FLS, Score: 0.8700364828109741
2023-12-06 00:01:17,042 - INFO - FinBERT-FLS classification completed for document 656ee18a9e6ba559ce08153c. Label: Specific FLS, Score: 0.5398316979408264
2023-12-06 00:01:17,531 - INFO - FinBERT-FLS classification completed for document 656ee18a9e6ba559ce08153d. Label: Not FLS, Score: 0.9319158792495728
2023-12-06 00:01:17,791 - INFO - FinBERT-FLS classification completed for document 656ee18a9e6ba559ce08153e. Label: Not FLS, Score: 0.9625911116600037
2023-12-06 00:01:18,134 - INFO - FinBERT-FLS classification completed for document 656ee18a9e6ba559ce08153f. Label: Specific FLS, Score: 0.8797370791435242
2023-12-06 00:01:18,585 - INFO - FinBERT-FLS classification completed for document 656ee18b9e6ba559ce081540. Label: Specific FLS, Score: 0.6785871982574463
2023-12-06 00:01:19,024 - INFO - FinBERT-FLS classification completed for document 656ee18b9e6ba559ce081541. Label: Not FLS, Score: 0.6790911555290222
2023-12-06 00:01:19,427 - INFO - FinBERT-FLS classification completed for document 656ee18b9e6ba559ce081542. Label: Not FLS, Score: 0.9729202389717102
2023-12-06 00:01:20,077 - INFO - FinBERT-FLS classification completed for document 656ee18b9e6ba559ce081543. Label: Not FLS, Score: 0.9801207184791565
2023-12-06 00:01:20,352 - INFO - FinBERT-FLS classification completed for document 656ee1d59e6ba559ce08154f. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:01:20,592 - INFO - FinBERT-FLS classification completed for document 656ee1d59e6ba559ce081550. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:01:21,013 - INFO - FinBERT-FLS classification completed for document 656ee1d59e6ba559ce081551. Label: Specific FLS, Score: 0.6583119034767151
2023-12-06 00:01:21,167 - INFO - FinBERT-FLS classification completed for document 656ee1d59e6ba559ce081552. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:01:21,562 - INFO - FinBERT-FLS classification completed for document 656ee1d59e6ba559ce081553. Label: Specific FLS, Score: 0.5328195095062256
2023-12-06 00:01:21,815 - INFO - FinBERT-FLS classification completed for document 656ee1d69e6ba559ce081554. Label: Non-specific FLS, Score: 0.6202683448791504
2023-12-06 00:01:22,393 - INFO - FinBERT-FLS classification completed for document 656ee1d69e6ba559ce081555. Label: Specific FLS, Score: 0.8596494197845459
2023-12-06 00:01:22,614 - INFO - FinBERT-FLS classification completed for document 656ee2379e6ba559ce081561. Label: Not FLS, Score: 0.9065050482749939
2023-12-06 00:01:22,936 - INFO - FinBERT-FLS classification completed for document 656ee2379e6ba559ce081562. Label: Not FLS, Score: 0.44232356548309326
2023-12-06 00:01:23,090 - INFO - FinBERT-FLS classification completed for document 656ee2379e6ba559ce081563. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:01:23,626 - INFO - FinBERT-FLS classification completed for document 656ee2389e6ba559ce081564. Label: Not FLS, Score: 0.9873414635658264
2023-12-06 00:01:23,964 - INFO - FinBERT-FLS classification completed for document 656ee2389e6ba559ce081565. Label: Not FLS, Score: 0.969417929649353
2023-12-06 00:01:24,568 - INFO - FinBERT-FLS classification completed for document 656ee2389e6ba559ce081566. Label: Not FLS, Score: 0.9675805568695068
2023-12-06 00:01:25,086 - INFO - FinBERT-FLS classification completed for document 656ee2389e6ba559ce081567. Label: Not FLS, Score: 0.9849114418029785
2023-12-06 00:01:25,474 - INFO - FinBERT-FLS classification completed for document 656ee2849e6ba559ce081573. Label: Specific FLS, Score: 0.8811267018318176
2023-12-06 00:01:25,811 - INFO - FinBERT-FLS classification completed for document 656ee2849e6ba559ce081574. Label: Not FLS, Score: 0.5531212687492371
2023-12-06 00:01:26,294 - INFO - FinBERT-FLS classification completed for document 656ee2849e6ba559ce081575. Label: Specific FLS, Score: 0.8676792979240417
2023-12-06 00:01:27,163 - INFO - FinBERT-FLS classification completed for document 656ee2859e6ba559ce081576. Label: Specific FLS, Score: 0.9084344506263733
2023-12-06 00:01:27,613 - INFO - FinBERT-FLS classification completed for document 656ee2859e6ba559ce081577. Label: Specific FLS, Score: 0.5861552953720093
2023-12-06 00:01:27,890 - INFO - FinBERT-FLS classification completed for document 656ee2859e6ba559ce081578. Label: Specific FLS, Score: 0.7270612716674805
2023-12-06 00:01:28,387 - INFO - FinBERT-FLS classification completed for document 656ee2859e6ba559ce081579. Label: Not FLS, Score: 0.9735502004623413
2023-12-06 00:01:28,937 - INFO - FinBERT-FLS classification completed for document 656ee2869e6ba559ce08157a. Label: Not FLS, Score: 0.9718257188796997
2023-12-06 00:01:29,139 - INFO - FinBERT-FLS classification completed for document 656ee2c59e6ba559ce081586. Label: Not FLS, Score: 0.9519109725952148
2023-12-06 00:01:29,446 - INFO - FinBERT-FLS classification completed for document 656ee2c59e6ba559ce081587. Label: Not FLS, Score: 0.9061488509178162
2023-12-06 00:01:29,754 - INFO - FinBERT-FLS classification completed for document 656ee2c59e6ba559ce081588. Label: Specific FLS, Score: 0.8256773948669434
2023-12-06 00:01:30,023 - INFO - FinBERT-FLS classification completed for document 656ee2c69e6ba559ce081589. Label: Specific FLS, Score: 0.4815121591091156
2023-12-06 00:01:30,255 - INFO - FinBERT-FLS classification completed for document 656ee2c69e6ba559ce08158a. Label: Not FLS, Score: 0.9722520112991333
2023-12-06 00:01:30,534 - INFO - FinBERT-FLS classification completed for document 656ee2c69e6ba559ce08158b. Label: Specific FLS, Score: 0.8549656271934509
2023-12-06 00:01:31,144 - INFO - FinBERT-FLS classification completed for document 656ee2c69e6ba559ce08158c. Label: Not FLS, Score: 0.9873749017715454
2023-12-06 00:01:31,645 - INFO - FinBERT-FLS classification completed for document 656ee2c79e6ba559ce08158d. Label: Not FLS, Score: 0.8501733541488647
2023-12-06 00:01:31,917 - INFO - FinBERT-FLS classification completed for document 656ee2c79e6ba559ce08158e. Label: Not FLS, Score: 0.960411548614502
